user_id,role,n_validation_received,n_received_agree,n_received_disagree,n_received_unsure,n_received_tie,n_received_curb_ramp,n_received_curb_ramp_agree,n_received_curb_ramp_disagree,n_received_curb_ramp_unsure,n_received_curb_ramp_tie,n_received_missing_curb_ramp,n_received_missing_curb_ramp_agree,n_received_missing_curb_ramp_disagree,n_received_missing_curb_ramp_unsure,n_received_missing_curb_ramp_tie,n_received_obstacle,n_received_obstacle_agree,n_received_obstacle_disagree,n_received_obstacle_unsure,n_received_obstacle_tie,n_received_surface_problem,n_received_surface_problem_agree,n_received_surface_problem_disagree,n_received_surface_problem_unsure,n_received_surface_problem_tie,n_validation_given,n_given_agree,n_given_disagree,n_given_unsure,n_given_curb_ramp,n_given_curb_ramp_agree,n_given_curb_ramp_disagree,n_given_curb_ramp_unsure,n_given_missing_curb_ramp,n_given_missing_curb_ramp_agree,n_given_missing_curb_ramp_disagree,n_given_missing_curb_ramp_unsure,n_given_obstacle,n_given_obstacle_agree,n_given_obstacle_disagree,n_given_obstacle_unsure,n_given_surface_problem,n_given_surface_problem_agree,n_given_surface_problem_disagree,n_given_surface_problem_unsure,n_audit_mission,n_validation_mission,high_quality_manual,meters_audited,n_label,n_label_with_tag,n_label_with_description,n_label_with_severity,label_severity_min,label_severity_max,label_severity_mean,label_severity_sd,n_curb_ramp,n_curb_ramp_with_tag,n_curb_ramp_with_description,n_curb_ramp_with_severity,curb_ramp_severity_min,curb_ramp_severity_max,curb_ramp_severity_mean,curb_ramp_severity_sd,n_missing_curb_ramp,n_missing_curb_ramp_with_tag,n_missing_curb_ramp_with_description,n_missing_curb_ramp_with_severity,missing_curb_ramp_severity_min,missing_curb_ramp_severity_max,missing_curb_ramp_severity_mean,missing_curb_ramp_severity_sd,n_obstacle,n_obstacle_with_tag,n_obstacle_with_description,n_obstacle_with_severity,obstacle_severity_min,obstacle_severity_max,obstacle_severity_mean,obstacle_severity_sd,n_surface_problem,n_surface_problem_with_tag,n_surface_problem_with_description,n_surface_problem_with_severity,surface_problem_severity_min,surface_problem_severity_max,surface_problem_severity_mean,surface_problem_severity_sd,n_no_sidewalk,n_no_sidewalk_with_tag,n_no_sidewalk_with_description,n_no_sidewalk_with_severity,no_sidewalk_severity_min,no_sidewalk_severity_max,no_sidewalk_severity_mean,no_sidewalk_severity_sd,tutorial_minutes,tutorial_error_count
08b3c832-ca58-4118-b967-bdb2c6a1a73d,Registered,294,215,42,34,3,3,2,0,0,1,130,97,23,10,0,25,15,4,6,0,136,101,15,18,2,60,56,4,0,20,18,2,0,30,28,2,0,0,0,0,0,10,10,0,0,5,6,,1142.9999694824219,669,659,8,657,1,5,4.5022831050228311,0.83761291133886161492,3,3,0,3,1,4,2.3333333333333333,1.5275252316519467,137,135,0,136,2,5,4.8308823529411765,0.53824333005894385767,380,376,3,371,1,5,4.5309973045822102,0.80268726197271601377,136,132,5,134,1,5,4.1194029850746269,0.96592140061781085883,13,13,0,13,3,5,4.6923076923076923,0.63042517195611521354,22.22,2
08c38cb3-0845-49c8-8a45-a53c8dbb33fa,Anonymous,61,58,3,0,0,0,0,0,0,0,33,32,1,0,0,11,9,2,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,242.13587951660156,76,76,2,76,2,5,4.5789473684210526,0.69786642264809468537,0,0,0,0,,,,,33,33,0,33,3,5,4.9090909090909091,0.38435305739290370223,22,22,2,22,3,5,4.5909090909090909,0.59032605269024717579,17,17,0,17,2,5,4.0588235294117647,0.89934616773062679565,0,0,0,0,,,,,,
0a1f58ed-812d-49f5-b0e8-b2f9619fef5e,Registered,329,264,48,10,7,29,8,15,0,6,93,81,10,2,0,18,13,3,2,0,189,162,20,6,1,400,358,39,3,150,125,25,0,130,124,5,1,10,6,4,0,110,103,5,2,117,40,,26023.52103805542,1280,1255,0,1246,1,5,4.5056179775280899,0.73000009581190072167,29,29,0,28,2,5,4.4285714285714286,0.92008741245647229040,203,195,0,197,2,5,4.6243654822335025,0.63968680827417088155,554,542,0,546,1,5,4.5128205128205128,0.71473387157373646058,459,455,0,443,2,5,4.4198645598194131,0.77853731034896802188,35,34,0,32,4,5,4.9062500000000000,0.29614458108029903043,0.56,0
0a82ae1f-cee3-4e23-8038-c4e407bad89e,Registered,58,47,8,0,3,10,9,1,0,0,10,7,3,0,0,13,12,1,0,0,25,19,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,,7238.999725341797,107,106,0,107,1,5,4.4672897196261682,0.91443102228432647634,10,9,0,10,1,4,2.2000000000000000,0.78881063774661547234,10,10,0,10,5,5,5.0000000000000000,0,56,56,0,56,3,5,4.6071428571428571,0.56176900553912333516,25,25,0,25,3,5,4.7200000000000000,0.54160256030906402403,6,6,0,6,5,5,5.0000000000000000,0,2.78,2
0e52bcdd-10f3-4982-8dee-e5c55071fd89,Registered,921,638,85,51,147,32,27,3,0,2,313,194,33,5,81,59,50,2,5,2,517,367,47,41,62,480,414,63,3,150,99,50,1,190,183,5,2,10,10,0,0,130,122,8,0,30,48,,8661.266693115234,1288,1264,6,1271,1,5,3.4240755310778914,0.82405913362324127906,32,26,1,30,1,5,2.8000000000000000,0.84690104457979317549,317,309,0,316,2,5,3.2943037974683544,0.72512669245623387193,380,377,3,374,2,5,3.3930481283422460,0.75606914363454419997,520,513,2,513,2,5,3.5146198830409357,0.87960878963719862538,39,39,0,38,3,5,4.0789473684210526,0.88169305645655304507,7.80,0
0ec4f578-4c6f-4c13-8dcf-ba875ab7cdff,Anonymous,19,16,3,0,0,0,0,0,0,0,9,9,0,0,0,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.44111633300781,24,8,0,24,1,5,4.5833333333333333,0.88054660231050787363,0,0,0,0,,,,,9,0,0,9,5,5,5.0000000000000000,0,15,8,0,15,1,5,4.3333333333333333,1.0465362369445672,0,0,0,0,,,,,0,0,0,0,,,,,10.32,3
10bd8507-fced-4950-9ff9-95b25215b5b2,Anonymous,22,16,2,2,2,0,0,0,0,0,9,8,0,1,0,11,6,2,1,2,2,2,0,0,0,30,15,11,4,10,3,7,0,0,0,0,0,10,5,4,1,10,7,0,3,1,3,,76.19999694824219,25,21,2,24,2,5,3.2083333333333333,0.77902763620491313912,0,0,0,0,,,,,9,9,0,9,3,3,3.0000000000000000,0,12,9,2,12,2,5,3.5833333333333333,0.90033663737851999403,2,2,0,2,2,2,2.0000000000000000,0,2,1,0,1,3,3,3.0000000000000000,,,
10c3bc67-63ba-4757-bd6e-db02c471ae6a,Registered,13,5,6,0,2,12,4,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,9,0,16,14,2,0,10,7,3,0,0,0,0,0,10,6,4,0,3,3,,533.3999938964844,13,10,0,10,2,5,3.5000000000000000,1.0801234497346434,12,9,0,9,2,5,3.5555555555555556,1.1303883305208780,1,1,0,1,3,3,3.0000000000000000,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,
118a2f41-f600-4ac1-8d29-934a4d142d1d,Registered,148,126,16,3,3,21,16,2,0,3,87,75,9,3,0,12,10,2,0,0,28,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,,10290.8135638237,787,745,2,777,1,5,3.8378378378378378,0.84001685026021485532,21,16,0,21,1,4,2.1428571428571429,0.96362411165943153325,326,324,0,323,1,5,3.9040247678018576,0.74771861673990269467,336,325,0,334,2,5,3.7964071856287425,0.75567063193711300187,61,59,2,60,1,5,3.8833333333333333,0.97583804343018402200,43,21,0,39,2,5,4.4871794871794872,0.79046271831240425530,3.28,3
12032b15-c76a-449d-8368-e9bae8b5fd71,Registered,257,193,36,9,19,52,27,7,0,18,67,54,11,2,0,21,18,3,0,0,117,94,15,7,1,690,544,125,21,230,169,53,8,170,144,22,4,100,77,17,6,190,154,33,3,68,69,,9898.222224086523,1468,1312,3,1462,1,5,4.1484268125854993,0.73010523168136905036,52,13,0,52,1,4,1.7307692307692308,0.99242986842424948871,222,112,0,220,3,5,4.1090909090909091,0.40194628200246875298,702,696,0,699,3,5,4.2432045779685265,0.52808680711880852677,398,398,3,397,2,5,4.1637279596977330,0.56932904560616495430,94,93,0,94,3,5,4.8085106382978723,0.44665051514725539946,8.21,3
12f378ad-6672-4df7-aeb0-8b93194f885b,Registered,278,219,39,11,9,41,26,5,1,9,116,99,14,3,0,20,19,1,0,0,101,75,19,7,0,70,66,3,1,40,37,2,1,20,20,0,0,0,0,0,0,10,9,1,0,139,7,,28287.09407043457,1367,957,31,1360,1,5,2.9955882352941176,0.79641097497978989955,41,26,0,41,1,3,1.8292682926829268,0.58747080882330842424,306,4,0,302,1,4,2.9801324503311258,0.30434721113153646973,684,633,29,682,1,5,3.0659824046920821,0.79465060968122924264,296,288,1,295,1,5,2.9016949152542373,0.96916604964101920815,40,6,1,40,2,5,3.8000000000000000,0.82275335120744231647,3.42,3
160b7b95-1bfc-439b-b730-b63e022845f0,Anonymous,22,17,4,1,0,0,0,0,0,0,19,16,3,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,1447.7999572753906,27,6,0,11,2,5,2.9090909090909091,0.94387980744853892074,0,0,0,0,,,,,20,4,0,7,2,3,2.4285714285714286,0.53452248382484876937,2,1,0,2,3,4,3.5000000000000000,0.70710678118654752440,1,0,0,0,,,,,4,1,0,2,3,5,4.0000000000000000,1.4142135623730950,8.77,1
176045c2-bcac-458d-b2f4-245ff355719a,Registered,84,50,30,2,2,20,2,16,0,2,30,18,11,1,0,12,12,0,0,0,22,18,3,1,0,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,1,4,1,,685.7999877929688,132,122,7,125,1,5,2.5280000000000000,1.5840739637342207,20,19,0,19,1,3,1.1052631578947368,0.45883146774112353181,37,36,0,33,1,5,2.4545454545454545,1.3483997249264842,46,40,6,46,1,5,3.1739130434782609,1.6097528840868983,23,21,1,21,1,5,2.1904761904761905,1.6005951274150381,6,6,0,6,1,5,3.6666666666666667,1.6329931618554521,9.59,1
1798d2c6-81bc-4e8f-b5f6-27ef7d2ee4f3,Registered,128,86,34,4,4,8,3,1,0,4,58,31,25,2,0,10,8,1,1,0,52,44,7,1,0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,36,1,,5005.163154602051,722,603,2,575,1,5,3.5078260869565217,0.84072598316026478041,8,4,0,7,1,4,1.5714285714285714,1.1338934190276817,289,185,0,168,2,5,3.2380952380952381,0.60177477273722349284,124,119,1,116,1,5,3.4655172413793103,0.85902912318661153800,202,199,1,189,1,5,3.5185185185185185,0.84798003158314464229,99,96,0,95,3,5,4.1578947368421053,0.64107272919766338279,4.50,1
19237c94-8e84-41af-be16-614f6afb08f9,Registered,13,12,0,1,0,0,0,0,0,0,5,5,0,0,0,4,3,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,152.39999389648438,13,13,0,13,2,5,3.7692307692307692,1.2351684199496948,0,0,0,0,,,,,5,5,0,5,2,5,4.4000000000000000,1.3416407864998738,4,4,0,4,3,5,3.5000000000000000,1.00000000000000000000,4,4,0,4,2,5,3.2500000000000000,1.2583057392117916,0,0,0,0,,,,,2.98,1
19556bd5-5c41-419c-81bf-dbb34176a674,Anonymous,26,18,4,3,1,4,3,0,0,1,17,12,4,1,0,5,3,0,2,0,0,0,0,0,0,10,5,2,3,0,0,0,0,0,0,0,0,10,5,2,3,0,0,0,0,1,1,,148.86915588378906,26,4,2,25,1,5,3.6400000000000000,1.5513435037626795,4,2,0,4,1,1,1.00000000000000000000,0,17,0,0,16,2,5,4.2500000000000000,1.1832159566199232,5,2,2,5,3,5,3.8000000000000000,0.83666002653407554798,0,0,0,0,,,,,0,0,0,0,,,,,27.53,0
196339fd-e315-4cea-9759-e42fc4e30024,Registered,111,80,17,3,11,29,13,4,1,11,43,34,8,1,0,22,21,1,0,0,17,12,4,1,0,500,388,100,12,180,135,42,3,170,143,19,8,10,9,1,0,140,101,38,1,82,50,,11819.640132904053,750,735,0,743,1,5,3.3445491251682369,0.91836270571117345682,29,28,0,29,1,5,2.6206896551724138,1.0146707102534819,194,187,0,193,1,5,3.2487046632124352,0.68488965110949894664,370,365,0,367,1,5,3.3460490463215259,0.88560400665550247341,60,60,0,59,1,5,3.0169491525423729,0.77663121820726278302,95,94,0,94,1,5,3.9787234042553191,1.1451508179233149,3.83,0
19ec9f6a-94b0-41ae-a9cc-ac9adbf5d2dd,Registered,162,134,13,10,5,18,13,0,0,5,90,73,7,10,0,17,15,2,0,0,37,33,4,0,0,100,71,28,1,50,32,18,0,20,20,0,0,0,0,0,0,30,19,10,1,67,10,,10036.58073425293,859,786,8,827,1,5,4.2623941958887545,1.0769770150335528,18,10,0,18,2,5,3.0555555555555556,0.80236578296510290206,358,346,1,355,2,5,4.9239436619718310,0.40108073941405483826,328,294,3,311,1,5,3.9099678456591640,1.1380219110063326,133,120,4,124,1,5,3.3790322580645161,1.12324111417672631045,19,16,0,19,2,5,4.5789473684210526,0.90159053737049802280,4.74,3
1a398b00-e9cd-4a8e-8cd2-e9dd261e5e63,Registered,189,144,34,1,10,80,48,21,1,10,71,61,10,0,0,12,11,1,0,0,26,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,,7234.136810302734,246,156,2,244,1,5,2.8360655737704918,1.4365061394531179,80,11,1,80,1,3,1.2750000000000000,0.67458379104395956894,74,61,0,74,2,5,3.3918918918918919,0.93365635002036911951,44,40,1,43,2,5,3.6976744186046512,1.0126552490248743,26,26,0,25,2,5,3.0000000000000000,0.81649658092772603273,22,18,0,22,2,5,4.7727272727272727,0.68534441684234190380,4.40,4
1a441a86-e106-4fb4-b985-3394b21c697c,Registered,73,37,17,1,18,36,9,10,0,17,3,2,1,0,0,13,9,3,1,0,21,17,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,,8161.166885375977,406,350,0,401,1,5,3.4763092269326683,1.0295932906442480,36,7,0,36,1,5,2.1388888888888889,1.1251102238772057,3,0,0,3,4,5,4.6666666666666667,0.57735026918962576451,175,171,0,173,2,5,3.2543352601156069,0.80985660715738600694,70,68,0,70,2,5,3.5285714285714286,0.82920301479888071800,122,104,0,119,2,5,4.1428571428571429,0.86637481893030185021,,
1b887aaa-0bc2-4d20-85f3-203498ec0da3,Anonymous,22,18,3,0,1,6,5,0,0,1,0,0,0,0,0,11,8,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,92.88237762451172,55,54,0,47,2,5,3.4680851063829787,0.58425217269180705399,6,6,0,5,4,4,4.0000000000000000,0,0,0,0,0,,,,,44,43,0,38,2,4,3.3421052631578947,0.53404705681285185488,5,5,0,4,3,5,4.0000000000000000,0.81649658092772603273,0,0,0,0,,,,,34.20,5
1d27adc6-01e9-4d7d-8411-3e0eee2ef634,Anonymous,13,13,0,0,0,0,0,0,0,0,4,4,0,0,0,2,2,0,0,0,7,7,0,0,0,10,8,1,1,0,0,0,0,0,0,0,0,10,8,1,1,0,0,0,0,1,1,,1.1904594525694847,13,13,0,12,4,5,4.5833333333333333,0.51492865054443722565,0,0,0,0,,,,,4,4,0,4,5,5,5.0000000000000000,0,2,2,0,1,5,5,5.0000000000000000,,7,7,0,7,4,5,4.2857142857142857,0.48795003647426658968,0,0,0,0,,,,,4.77,6
1d7989a3-28ef-44e7-bed9-88a3b2082c61,Registered,201,65,68,8,60,156,27,66,3,60,18,14,2,2,0,16,16,0,0,0,11,8,0,3,0,721,712,7,2,250,249,1,0,230,227,2,1,60,58,2,0,181,178,2,1,76,72,,11163.364822387695,597,461,0,566,1,5,3.6113074204946996,1.6231116366323629,156,32,0,150,1,5,1.5133333333333333,1.13360307357188879034,101,100,0,96,2,5,4.1041666666666667,1.0206207261596576,278,272,0,262,1,5,4.5038167938931298,0.91286291939257891599,34,29,0,33,2,5,4.0909090909090909,1.0417424214878036,28,28,0,25,1,5,4.3200000000000000,1.1803954139750515,5.47,3
1f89f552-11a9-47f3-aa4b-31686ef739e2,Registered,132,107,18,3,4,9,2,4,0,3,76,63,10,2,1,15,11,3,1,0,32,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,,4495.799835205078,280,260,3,247,1,5,3.9959514170040486,0.55214272713315052577,9,6,0,8,1,5,3.7500000000000000,1.4880476182856899,76,71,0,75,1,5,3.9333333333333333,0.52846880634459332228,147,143,3,123,3,5,4.0325203252032520,0.42339299555124974823,32,32,0,27,3,5,4.1481481481481481,0.45604518194714871608,15,7,0,14,1,5,3.8571428571428571,0.86443782150756641494,6.66,1
203b7394-596c-4ac4-8f6c-8dbe9672ed81,Registered,16,10,6,0,0,1,1,0,0,0,10,6,4,0,0,1,1,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.7129792869091,18,18,0,17,3,5,4.8235294117647059,0.52859413987092436640,1,1,0,1,3,3,3.0000000000000000,,10,10,0,9,5,5,5.0000000000000000,0,1,1,0,1,5,5,5.0000000000000000,,4,4,0,4,4,5,4.7500000000000000,0.50000000000000000000,2,2,0,2,5,5,5.0000000000000000,0,3.98,6
21987e3c-ed83-4443-8830-7a2492c91771,Registered,80,67,7,4,2,6,2,2,0,2,32,28,2,2,0,10,8,0,2,0,32,29,3,0,0,50,40,7,3,10,7,2,1,10,7,3,0,0,0,0,0,30,26,2,2,8,5,,2049.7457427978516,184,159,1,161,1,5,3.0186335403726708,1.1697865707546879,6,4,0,6,1,3,1.8333333333333333,0.98319208025017505562,40,27,0,38,1,5,2.9736842105263158,1.2408985869067616,67,59,1,56,1,5,2.8035714285714286,1.1187597492864036,45,44,0,38,1,5,2.9473684210526316,0.89886921217574225291,26,25,0,23,3,5,4.0434782608695652,1.0215078369104983,,
21b5b4ec-cf38-46f1-8a18-2b950399dc2d,Registered,1109,777,115,80,137,42,37,4,0,1,172,140,11,3,18,334,230,64,38,2,561,370,36,39,116,630,532,83,15,140,67,69,4,210,193,10,7,20,20,0,0,260,252,4,4,24,63,,5472.760696411133,2037,1999,2,2015,1,5,3.6903225806451613,1.0386668586502994,42,38,0,42,1,5,3.3809523809523810,1.2287685874807993,178,168,0,171,2,5,4.8245614035087719,0.47735079039400707976,1154,1139,1,1148,1,5,3.6036585365853659,1.0059390483104477,619,617,1,610,1,5,3.5049180327868852,0.99628640996247995276,44,37,0,44,3,5,4.4090909090909091,0.84408149662143952115,7.91,1
