user_id,role,n_validation_received,n_received_agree,n_received_disagree,n_received_unsure,n_received_tie,n_received_curb_ramp,n_received_curb_ramp_agree,n_received_curb_ramp_disagree,n_received_curb_ramp_unsure,n_received_curb_ramp_tie,n_received_missing_curb_ramp,n_received_missing_curb_ramp_agree,n_received_missing_curb_ramp_disagree,n_received_missing_curb_ramp_unsure,n_received_missing_curb_ramp_tie,n_received_obstacle,n_received_obstacle_agree,n_received_obstacle_disagree,n_received_obstacle_unsure,n_received_obstacle_tie,n_received_surface_problem,n_received_surface_problem_agree,n_received_surface_problem_disagree,n_received_surface_problem_unsure,n_received_surface_problem_tie,n_validation_given,n_given_agree,n_given_disagree,n_given_unsure,n_given_curb_ramp,n_given_curb_ramp_agree,n_given_curb_ramp_disagree,n_given_curb_ramp_unsure,n_given_missing_curb_ramp,n_given_missing_curb_ramp_agree,n_given_missing_curb_ramp_disagree,n_given_missing_curb_ramp_unsure,n_given_obstacle,n_given_obstacle_agree,n_given_obstacle_disagree,n_given_obstacle_unsure,n_given_surface_problem,n_given_surface_problem_agree,n_given_surface_problem_disagree,n_given_surface_problem_unsure,n_audit_mission,n_validation_mission,high_quality_manual,meters_audited,n_label,n_label_with_tag,n_label_with_description,n_label_with_severity,label_severity_min,label_severity_max,label_severity_mean,label_severity_sd,n_curb_ramp,n_curb_ramp_with_tag,n_curb_ramp_with_description,n_curb_ramp_with_severity,curb_ramp_severity_min,curb_ramp_severity_max,curb_ramp_severity_mean,curb_ramp_severity_sd,n_missing_curb_ramp,n_missing_curb_ramp_with_tag,n_missing_curb_ramp_with_description,n_missing_curb_ramp_with_severity,missing_curb_ramp_severity_min,missing_curb_ramp_severity_max,missing_curb_ramp_severity_mean,missing_curb_ramp_severity_sd,n_obstacle,n_obstacle_with_tag,n_obstacle_with_description,n_obstacle_with_severity,obstacle_severity_min,obstacle_severity_max,obstacle_severity_mean,obstacle_severity_sd,n_surface_problem,n_surface_problem_with_tag,n_surface_problem_with_description,n_surface_problem_with_severity,surface_problem_severity_min,surface_problem_severity_max,surface_problem_severity_mean,surface_problem_severity_sd,n_no_sidewalk,n_no_sidewalk_with_tag,n_no_sidewalk_with_description,n_no_sidewalk_with_severity,no_sidewalk_severity_min,no_sidewalk_severity_max,no_sidewalk_severity_mean,no_sidewalk_severity_sd,tutorial_minutes,tutorial_error_count
0b12140f-80f6-4454-80d7-46b7abf0653f,Anonymous,58,28,5,1,24,39,20,2,0,17,15,5,3,0,7,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,838.1999816894531,58,19,4,57,1,5,2.4210526315789474,1.2092998036209193,39,12,3,38,1,5,2.0263157894736842,0.97223181823709263411,15,4,1,15,2,5,3.2000000000000000,1.2649110640673517,4,3,0,4,2,5,3.2500000000000000,1.5000000000000000,0,0,0,0,,,,,0,0,0,0,,,,,3.46,1
0b9eb459-3e26-431a-817d-197791a95297,Registered,90,81,6,1,2,34,31,1,0,2,18,17,1,0,0,10,9,1,0,0,28,24,3,1,0,100,87,10,3,50,43,4,3,50,44,6,0,0,0,0,0,0,0,0,0,16,10,,2097.0312881469727,174,159,9,167,2,5,3.7964071856287425,0.86803282762092227691,48,43,1,45,2,5,3.4444444444444444,0.75545156741320664697,18,17,0,17,4,5,4.9411764705882353,0.24253562503633297351,60,52,8,59,3,5,3.7627118644067797,0.77323732920145674194,40,39,0,39,2,5,3.5641025641025641,0.82061824558880748887,7,7,0,6,5,5,5.0000000000000000,0,,
0c06c76c-e9a8-4707-9dd2-097c47b26919,Registered,196,165,21,7,3,61,52,7,1,1,63,55,3,3,2,10,8,2,0,0,62,50,9,3,0,500,433,60,7,159,137,19,3,100,79,18,3,11,4,7,0,230,213,16,1,32,50,,4603.304533481598,320,247,10,303,1,5,2.6699669966996700,1.4177174777046711,99,33,1,91,1,4,1.3076923076923077,0.60904857847315507889,66,65,4,65,1,5,4.1230769230769231,0.97640431411141594535,55,53,1,51,1,5,3.1960784313725490,1.0958030451342477,94,90,4,90,1,5,2.6222222222222222,1.1374896248720845,6,6,0,6,2,5,3.8333333333333333,1.3291601358251257,10.51,3
0c2dc684-1fc4-488c-921f-cffb09a37550,Registered,12,4,2,0,6,5,2,0,0,3,7,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,12,11,0,12,2,5,3.8333333333333333,1.0298573010888744,5,4,0,5,2,4,3.0000000000000000,0.70710678118654752440,7,7,0,7,3,5,4.4285714285714286,0.78679579246944314580,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,1.44,2
0e836ef8-a770-42b2-b61e-989696052853,Registered,77,63,12,2,0,23,19,3,1,0,39,32,6,1,0,10,9,1,0,0,5,3,2,0,0,120,93,23,4,30,21,8,1,50,44,3,3,10,7,3,0,30,21,9,0,37,12,,5081.744857788086,111,18,0,109,1,5,3.1743119266055046,1.3252814983802617,32,5,0,31,1,5,2.0645161290322581,1.1813970224827819,40,1,0,40,2,5,3.4750000000000000,1.1091114484704434,24,11,0,23,2,5,3.7826086956521739,1.0852951730511941,5,0,0,5,2,5,3.2000000000000000,1.0954451150103322,10,1,0,10,2,5,4.0000000000000000,1.1547005383792515,9.57,4
0faafe5e-0ac6-46b8-bf5c-3743ad8b9849,Registered,156,135,14,6,1,44,41,3,0,0,55,42,8,4,1,11,11,0,0,0,46,41,3,2,0,121,116,0,5,51,49,0,2,40,39,0,1,0,0,0,0,30,28,0,2,17,12,,2438.39990234375,388,367,49,382,1,5,2.9973821989528796,0.98944214272640819767,69,69,3,66,1,4,2.6818181818181818,0.96331304775344342474,56,55,6,56,3,5,3.8750000000000000,0.81044320085875346813,183,164,33,180,1,5,2.8722222222222222,0.88457012604049787496,73,73,6,73,1,5,2.8082191780821918,0.98117749904239693906,7,6,1,7,3,5,4.1428571428571429,0.69006555934235421780,,
122f89a8-5a21-4f3a-b304-13cbbcbc0b30,Anonymous,8,7,0,0,1,7,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,0,5,0,0,0,0,10,9,0,1,0,0,0,0,20,16,0,4,1,3,,76.39675360918045,13,11,1,12,1,5,3.2500000000000000,1.5447859516333117,8,6,1,7,1,5,2.4285714285714286,1.3972762620115438,1,1,0,1,5,5,5.0000000000000000,,4,4,0,4,3,5,4.2500000000000000,0.95742710775633810998,0,0,0,0,,,,,0,0,0,0,,,,,3.25,1
12651819-2c9d-4935-b9c0-a9964580962d,Registered,32,26,6,0,0,11,10,1,0,0,9,9,0,0,0,2,0,2,0,0,10,7,3,0,0,30,29,1,0,20,20,0,0,10,9,1,0,0,0,0,0,0,0,0,0,8,3,,1182.2159118652344,52,43,47,45,1,5,3.1111111111111111,1.2102257907706581,19,14,17,18,1,5,2.3888888888888889,1.1447521637192346,9,7,8,6,2,5,4.5000000000000000,1.2247448713915890,6,6,6,6,2,4,3.1666666666666667,0.75277265270908099499,12,12,12,12,2,5,3.2500000000000000,0.86602540378443864676,6,4,4,3,4,4,4.0000000000000000,0,,
1367aa4c-63e2-4870-a2db-2d95c978a961,Registered,392,318,42,15,17,150,108,21,13,8,137,118,10,0,9,11,10,1,0,0,94,82,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,,10651.60575389862,783,768,6,780,1,5,3.4397435897435897,1.3096697487264009,298,290,3,297,1,5,2.3097643097643098,0.83322412606839719523,199,199,1,199,2,5,4.6482412060301508,0.67186189516319164371,48,45,0,47,3,5,4.2553191489361702,0.84617001854090813329,214,211,2,214,1,5,3.5560747663551402,1.0937876277712407,23,23,0,23,3,5,4.8260869565217391,0.49102619010353096726,,
1665d830-df2a-4b84-ad8f-2508bb659f83,Registered,28,23,5,0,0,19,16,3,0,0,4,2,2,0,0,4,4,0,0,0,1,1,0,0,0,30,21,9,0,0,0,0,0,20,15,5,0,10,6,4,0,0,0,0,0,16,3,,2216.2905225753784,33,0,0,26,1,4,1.2692307692307692,0.72430337885128260347,23,0,0,18,1,2,1.1111111111111111,0.32338083338177729803,4,0,0,4,1,4,1.7500000000000000,1.5000000000000000,4,0,0,3,1,1,1.00000000000000000000,0,1,0,0,1,3,3,3.0000000000000000,,0,0,0,0,,,,,3.26,4
1c36a53b-2bfe-484f-8b1a-7d2aea410528,Registered,183,164,16,1,2,59,55,3,1,0,63,50,11,0,2,10,9,1,0,0,51,50,1,0,0,200,145,28,27,50,38,8,4,80,61,6,13,20,10,6,4,50,36,8,6,21,20,,3047.9998779296875,293,289,1,287,1,5,3.9128919860627178,1.0722538507555139,59,58,0,59,2,5,3.4576271186440678,0.87733990382183481906,63,63,0,63,3,5,4.9047619047619048,0.38996632254451666845,55,54,1,52,2,5,3.5769230769230769,0.82476743831224983052,52,52,0,51,1,5,2.9019607843137255,1.0050851100436084,17,17,0,15,3,5,4.6666666666666667,0.72374686445574588722,,
1f3786df-b424-4092-932f-1e27161a0215,Registered,32,22,5,3,2,3,2,0,0,1,2,1,0,0,1,12,10,1,1,0,15,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,135.6805877685547,39,38,0,32,3,5,4.4687500000000000,0.80259156848701794277,3,3,0,2,3,4,3.5000000000000000,0.70710678118654752440,2,2,0,2,5,5,5.0000000000000000,0,17,16,0,14,3,5,4.4285714285714286,0.85163062725264013061,16,16,0,13,3,5,4.6923076923076923,0.63042517195611521354,0,0,0,0,,,,,,
21b830c8-452c-479c-870c-6801b3af2a95,Registered,62,49,5,4,4,11,7,1,1,2,23,20,0,1,2,10,8,1,1,0,18,14,3,1,0,30,27,1,2,0,0,0,0,0,0,0,0,10,10,0,0,20,17,1,2,19,3,,2104.345407359302,155,153,2,151,1,5,3.7814569536423841,0.83979394087755708017,12,12,1,11,1,4,2.3636363636363636,1.2060453783110545,24,23,0,23,3,5,3.7826086956521739,0.59973643750101024028,84,83,1,82,2,5,3.9512195121951220,0.78413967992907059718,22,22,0,22,3,5,3.6818181818181818,0.56790036318954974835,11,11,0,11,4,5,4.0909090909090909,0.30151134457776362265,,
24746c70-a468-47b3-a27a-499bcee50248,Registered,458,310,21,23,104,111,97,0,0,14,191,91,9,5,86,87,64,10,11,2,69,58,2,7,2,60,58,2,0,10,9,1,0,10,10,0,0,10,9,1,0,30,30,0,0,37,6,,9883.133522033691,608,534,27,551,1,5,4.7313974591651543,0.84664774681890721984,111,90,1,103,1,5,3.7087378640776699,1.5379580807232880,191,171,0,180,5,5,5.0000000000000000,0,198,170,25,168,3,5,4.9761904761904762,0.18803684670068564586,70,66,0,64,3,5,4.8281250000000000,0.45616369590347439257,9,9,0,8,5,5,5.0000000000000000,0,,
24d0dedd-3752-40e4-a843-1f9fef100821,Registered,19,14,1,4,0,1,1,0,0,0,6,5,0,1,0,6,3,1,2,0,6,5,0,1,0,30,30,0,0,0,0,0,0,20,20,0,0,0,0,0,0,10,10,0,0,3,3,,304.79998779296875,32,10,0,31,1,5,4.2580645161290323,1.1537689524765887,1,0,0,0,,,,,6,0,0,6,5,5,5.0000000000000000,0,12,10,0,12,3,5,4.1666666666666667,1.0298573010888744,6,0,0,6,1,5,3.6666666666666667,1.6329931618554521,7,0,0,7,2,5,4.2857142857142857,1.2535663410560174,4.35,1
257432ee-7dfa-4c0c-94b1-f7fac7951db3,Anonymous,10,8,2,0,0,6,5,1,0,0,1,1,0,0,0,0,0,0,0,0,3,2,1,0,0,20,14,4,2,0,0,0,0,10,7,3,0,0,0,0,0,10,7,1,2,1,2,,76.19999694824219,14,14,0,14,3,5,3.7857142857142857,0.80178372573727315405,7,7,0,7,3,5,3.5714285714285714,0.78679579246944314580,2,2,0,2,5,5,5.0000000000000000,0,0,0,0,0,,,,,5,5,0,5,3,4,3.6000000000000000,0.54772255750516611346,0,0,0,0,,,,,3.34,2
2638a22f-22d8-4cb5-8166-83fcbbd6ac29,Researcher,195,146,14,1,34,48,27,3,0,18,52,31,5,0,16,36,36,0,0,0,59,52,6,1,0,2213,2017,55,141,810,767,25,18,733,665,17,51,30,18,6,6,640,567,7,66,9,222,,1889.1388416290283,223,174,29,214,1,5,3.4392523364485981,1.4384235638965732,48,36,2,48,1,5,2.6458333333333333,1.1937707704925052,52,42,5,52,1,5,4.6730769230769231,0.73354240815037598639,55,45,18,54,1,5,3.8703703703703704,1.2892340317178580,60,51,4,60,1,5,2.6166666666666667,1.2900094161614909,0,0,0,0,,,,,,
263b0a84-7f5d-4267-ae9c-93c933b3d6fd,Registered,29,24,1,4,0,3,3,0,0,0,10,10,0,0,0,2,1,1,0,0,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,1361.402587890625,63,58,5,54,2,5,3.2222222222222222,0.71813875430883938080,3,2,1,3,4,4,4.0000000000000000,0,14,11,3,12,3,5,3.6666666666666667,0.77849894416152297092,13,12,1,12,2,5,3.3333333333333333,0.77849894416152297092,32,32,0,26,2,4,2.8846153846153846,0.51590100421868356143,1,1,0,1,3,3,3.0000000000000000,,10.04,5
26bff66a-4f99-448b-8115-8851c9fd99db,Anonymous,76,49,14,6,7,24,11,7,0,6,7,2,4,0,1,10,7,2,1,0,35,29,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,83,82,0,82,2,5,3.5000000000000000,0.67128033186636511490,24,24,0,24,2,4,3.2083333333333333,0.50897737770405155171,7,7,0,7,3,5,4.2857142857142857,0.75592894601845445443,17,17,0,17,2,5,3.4705882352941176,0.71743005397943929212,35,34,0,34,3,5,3.5588235294117647,0.61255433750752837806,0,0,0,0,,,,,,
2726c177-f8f0-44c4-aad4-bc2055099c2f,Researcher,220,168,19,2,31,75,45,11,1,18,39,25,3,0,11,19,16,2,1,0,87,82,3,0,2,60,52,6,2,0,0,0,0,30,25,3,2,0,0,0,0,30,27,3,0,16,6,,3822.4688000679016,265,186,18,257,1,5,2.8793774319066148,1.4269459032825812,77,47,4,77,1,5,2.4805194805194805,1.1075148758700313,39,36,0,39,1,5,4.1794871794871795,1.0481009109661870,40,22,5,39,1,5,3.5384615384615385,1.5016859620922543,88,68,9,88,1,5,2.4545454545454545,1.4053190492176657,14,13,0,14,1,3,2.2857142857142857,0.99449031619769380789,1.94,1
2df0aed8-e95b-4199-9a9e-94fbd07cc307,Anonymous,13,8,4,1,0,0,0,0,0,0,4,1,2,1,0,2,1,1,0,0,7,6,1,0,0,30,20,10,0,0,0,0,0,20,14,6,0,10,6,4,0,0,0,0,0,1,3,,81.49144268035889,54,53,2,54,1,5,3.9629629629629630,1.1486327058472602,0,0,0,0,,,,,7,7,0,7,1,5,3.5714285714285714,1.9023794624226837,22,21,1,22,3,5,4.0909090909090909,1.0192943828752511,11,11,0,11,3,5,3.3636363636363636,0.80903983495589050349,9,9,0,9,3,5,4.1111111111111111,1.0540925533894598,,
2e6f45eb-f552-495f-938d-6e139616398b,Registered,106,103,3,0,0,1,1,0,0,0,31,30,1,0,0,10,10,0,0,0,64,62,2,0,0,120,105,6,9,10,3,1,6,20,17,1,2,10,8,1,1,80,77,3,0,25,12,,3123.992431640625,167,164,3,163,2,5,3.5337423312883436,0.86268464539165848414,1,1,0,1,3,3,3.0000000000000000,,31,31,0,29,2,5,3.9310344827586207,0.75266357893429863511,33,30,3,33,2,5,3.6666666666666667,1.1086778913041726,84,84,0,82,2,4,3.2439024390243902,0.72963673711109548661,18,18,0,18,2,5,4.0000000000000000,0.59408852578600458549,,
318f666d-0d70-4eb6-ada0-8108f9fac7fa,Registered,62,47,9,1,5,16,11,4,0,1,20,15,1,0,4,10,10,0,0,0,16,11,4,1,0,40,30,9,1,20,12,8,0,10,9,1,0,0,0,0,0,10,9,0,1,15,4,,2178.944514274597,81,64,1,76,1,4,2.7894736842105263,0.73603966330960200551,23,10,0,21,1,3,1.9523809523809524,0.66904338246413260451,22,22,0,22,3,4,3.0909090909090909,0.29424494316824984323,16,15,0,15,2,4,2.9333333333333333,0.45773770821706345828,16,15,1,16,2,4,3.2500000000000000,0.57735026918962576451,3,2,0,2,3,4,3.5000000000000000,0.70710678118654752440,2.40,3
32ede9ee-3832-43fc-9991-0f463b497f9a,Registered,43,29,10,1,3,5,0,4,0,1,23,18,3,0,2,10,8,2,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,,2532.7759399414062,91,73,3,69,3,5,4.7971014492753623,0.50233894536187464251,5,2,0,2,3,4,3.5000000000000000,0.70710678118654752440,24,18,0,18,3,5,4.8888888888888889,0.47140452079103168293,37,33,1,31,3,5,4.8064516129032258,0.47744841527364171152,5,3,0,2,4,5,4.5000000000000000,0.70710678118654752440,15,12,0,11,5,5,5.0000000000000000,0,,
35c56f59-5242-446e-a8d9-f59ed7f4808d,Anonymous,12,5,1,2,4,10,3,1,2,4,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,12,12,0,12,2,5,2.7500000000000000,0.96530729916342278644,10,10,0,10,2,3,2.4000000000000000,0.51639777949432225136,0,0,0,0,,,,,1,1,0,1,5,5,5.0000000000000000,,1,1,0,1,4,4,4.0000000000000000,,0,0,0,0,,,,,3.36,1
3976e7bc-0f0b-4573-a985-b8866c35b213,Registered,441,405,6,11,19,280,253,6,9,12,109,102,0,0,7,14,13,0,1,0,38,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,,9856.089874267578,523,500,18,394,1,5,2.3502538071065990,0.95664938847332416476,280,273,12,273,1,4,2.0109890109890110,0.77877881630905886460,109,105,2,60,2,5,3.2166666666666667,0.64022418389945057910,70,66,3,26,2,5,3.1538461538461538,1.0076629473115578,38,38,0,26,1,5,2.6538461538461538,0.97743778082526326327,25,18,1,9,2,5,3.6666666666666667,1.1180339887498948,5.41,4
3d36f0cd-3917-4f2c-946f-217b37391bce,Registered,86,74,9,3,0,44,42,1,1,0,11,8,2,1,0,11,7,3,1,0,20,17,3,0,0,50,41,8,1,10,7,2,1,20,17,3,0,0,0,0,0,20,17,3,0,30,5,,4140.37611913681,171,112,0,162,1,5,2.8456790123456790,1.2686912494334784,70,31,0,67,1,5,2.0298507462686567,0.96875661098399334779,11,0,0,11,3,5,4.4545454545454545,0.68755165095232861878,57,53,0,53,2,5,3.3396226415094340,1.1256347991315679,29,27,0,27,1,5,3.0370370370370370,1.0554430889252693,4,1,0,4,3,5,4.2500000000000000,0.95742710775633810998,,
